Bear River Canal Company,Bird Refuge,Box Elder County MandI,Cache Valley Agriculture,Cache Valley New,Dummy Junction,New Box Elder County Agriculture,South Cache Existing,South Cache New,Wasatch Front,Weber Basin Project
0,1947539067,0,0,125367.0669,0,0,48844669.04,0,0,240959387.1
0,465408991,0,0,0,0,0,0,0,0,89759217.78
0,0,0,0,0,0,0,0,0,0,6262279.22
0,0,0,0,0,0,0,0,0,0,11020718.67
0,0,0,0,0,0,0,0,0,0,10541533.96
0,0,0,0,0,0,0,0,0,0,9626778.148
0,0,0,0,0,0,0,0,0,0,10280276.06
0,0,0,0,0,0,0,0,0,0,11064508.86
0,0,0,0,0,0,0,0,0,0,20185898.81
0,0,0,0,0,0,0,0,0,0,32260301.2
0,809487593.4,0,0,0,0,0,92362720.95,0,0,264348079
0,1256855804,0,0,0,0,0,117495357,0,0,270328794.4
0,1413413880,0,0,216337.6483,0,0,36748124.36,0,0,369258171.7
0,0,0,0,0,0,0,0,0,0,297409775.9
0,0,0,0,0,0,0,0,0,0,6262314.535
0,0,0,0,0,0,0,0,0,0,11107839.96
0,0,0,0,0,0,0,0,0,0,10410905.01
0,0,0,0,0,0,0,0,0,0,9278363.646
0,0,0,0,0,0,0,0,0,0,10323819.04
0,0,0,0,0,0,0,0,0,0,11151488.88
0,0,0,0,0,0,0,0,0,0,19989796.47
0,0,0,0,0,0,0,0,0,0,32417416.15
0,971673873,0,0,33301.73072,0,0,79161710.07,0,0,251872502
0,1408638242,0,0,0,0,0,156014617.9,0,0,268394963.2
0,1056618289,0,0,109757.9842,0,0,48262365.5,0,0,240939045.9
0,210378863.4,0,0,0,0,0,0,0,0,184736177.6
0,0,0,0,0,0,0,0,0,0,6175193.252
0,0,0,0,0,0,0,0,0,0,11107804.64
0,0,0,0,0,0,0,0,0,0,10497990.98
0,0,0,0,0,0,0,0,0,0,9452535.583
0,0,0,0,0,0,0,0,0,0,10323819.04
0,0,0,0,0,0,0,0,0,0,11151453.57
0,0,0,0,0,0,0,0,0,0,20273090.72
0,0,0,0,0,0,0,0,0,0,32500123.1
0,0,0,0,0,0,0,0,0,0,180909056.5
0,0,0,0,0,0,0,0,0,0,176679418.9
0,0,0,0,0,0,0,0,0,0,238499720.6
0,0,0,0,0,0,0,0,0,0,162715364
0,0,0,0,0,0,0,0,0,0,6175193.252
0,0,0,0,0,0,0,0,0,0,11151382.94
0,0,0,0,0,0,0,0,0,0,10628690.56
0,0,0,0,0,0,0,0,0,0,9583235.164
0,0,0,0,0,0,0,0,0,0,10280276.06
0,0,0,0,0,0,0,0,0,0,11107875.27
0,0,0,0,0,0,0,0,0,0,20142497.09
0,0,0,0,0,0,0,0,0,0,32390965.46
0,0,0,0,0,0,0,0,0,0,235598550.1
0,0,0,0,0,0,0,0,0,0,241496699.8
0,0,0,0,0,0,0,0,0,0,379096166.8
0,0,0,0,0,0,0,0,0,0,380914271.8
0,0,0,0,0,0,0,0,0,0,6175157.938
0,0,0,0,0,0,0,0,0,0,10802933.12
0,0,0,0,0,0,0,0,0,0,10323713.1
0,0,0,0,0,0,0,0,0,0,9539621.551
0,0,0,0,0,0,0,0,0,0,10280240.74
0,0,0,0,0,0,0,0,0,0,11369168.49
0,0,0,0,0,0,0,0,0,0,20272843.52
0,0,0,0,0,0,0,0,0,0,325134014.1
0,0,0,0,0,0,0,0,0,0,247146446.1
0,0,0,0,0,0,0,0,0,0,515494546.8
0,0,0,0,0,0,0,0,0,0,461753499.2
0,0,0,0,0,0,0,0,0,0,214079487.3
0,0,0,0,0,0,0,0,0,0,6088001.34
0,0,0,0,0,0,0,0,0,0,11020683.36
0,0,0,0,0,0,0,0,0,0,10497955.66
0,0,0,0,0,0,0,0,0,0,9539621.551
0,0,0,0,0,0,0,0,0,0,10541569.28
0,0,0,0,0,0,0,0,0,0,11107839.96
0,0,0,0,0,0,0,0,0,0,20285203.66
0,587950213.5,0,0,0,0,0,57629474.9,0,0,276202294.4
0,1101011544,0,0,0,0,0,78192499.04,0,0,229504580.6
0,775693470.3,0,0,0,0,0,56791952.27,0,0,245117583.2
0,996558882.7,0,0,223153.379,0,0,11872119.97,0,0,279542002.5
0,154793577.9,0,0,0,0,0,0,0,0,14661766.76
0,0,0,0,0,0,0,0,0,0,6175193.252
0,0,0,0,0,0,0,0,0,0,11020683.36
0,0,0,0,0,0,0,0,0,0,10280205.43
0,0,0,0,0,0,0,0,0,0,9626707.519
0,0,0,0,0,0,0,0,0,0,10367326.71
0,0,0,0,0,0,0,0,0,0,11403317.77
0,546943034.4,0,0,0,0,0,36117686.93,0,0,20348240.34
0,968112600.8,0,0,0,0,0,118964164.6,0,0,324922973.7
0,985531207,0,0,0,0,0,113040765,0,0,247364196.3
0,929983249.2,0,0,0,0,0,118347005.5,0,0,255223510.7
532973611.7,2184760891,3672.725339,7451.394678,254089.0271,0,7416.080012,55515327.06,0,0,644749087.5
0,1229383572,0,0,0,0,0,0,0,0,54170685.81
0,0,0,0,0,0,0,0,0,0,6175193.252
0,0,0,0,0,0,0,0,0,0,10846476.11
0,0,0,0,0,0,0,0,0,0,10628584.61
0,0,0,0,0,0,0,0,0,0,9626778.148
0,0,0,0,0,0,0,0,0,0,10672198.23
0,0,0,0,0,0,0,0,0,0,11496124.72
0,171507374,0,0,0,0,0,4582395.839,0,0,20380306.05
0,1075398558,0,0,0,0,0,72645942.17,0,0,32623901.01
0,1066966828,0,0,0,0,0,141089933.4,0,0,251987345.3
0,1161329631,0,0,0,0,0,205494315.2,0,0,244333491.6
0,1708250982,2613.285337,0,254089.0271,0,0,64897692.4,0,0,337764269.4
0,812246728.3,0,0,0,0,0,0,0,0,6969066.96
0,0,0,0,0,0,0,0,0,0,5972098.604
0,0,0,0,0,0,0,0,0,0,11151347.63
0,0,0,0,0,0,0,0,0,0,10454412.68
0,0,0,0,0,0,0,0,0,0,9408957.284
0,0,0,0,0,0,0,0,0,0,10367326.71
0,0,0,0,0,0,0,0,0,0,11064261.66
0,756853801.9,0,0,0,0,0,28182587.26,0,0,63832743.32
0,1299328860,0,0,0,0,0,150665611.2,0,0,325049047
0,1421667341,0,0,0,0,0,147109141.8,0,0,247322948.8
0,1288144599,0,0,7380.765345,0,0,130181550.7,0,0,742654551.3
40479436.73,2083932574,3672.725339,7416.080012,254089.0271,0,7416.080012,33605648.74,0,0,702558631.9
0,1335786662,0,0,25567.81871,0,0,0,0,0,209636372.5
0,0,0,0,0,0,0,0,0,0,6088036.655
0,0,0,0,0,0,0,0,0,0,11107804.64
0,0,0,0,0,0,0,0,0,0,10367326.71
0,0,0,0,0,0,0,0,0,0,9321836.001
0,0,0,0,0,0,0,0,0,0,10410869.69
0,0,0,0,0,0,0,0,0,0,11325625.51
0,718390302.9,0,0,0,0,0,24986998.38,0,0,20055128.6
0,1070434870,0,0,0,0,0,124486919.4,0,0,32303808.87
2035678.648,2073282271,3672.725339,25850.33604,254089.0271,0,26203.48271,239328591.1,0,0,247316027.1
336480757.8,1747976168,3672.725339,17833.90669,254089.0271,0,16633.20803,166855267,0,0,801678355.2
305304122.5,2076675763,3672.725339,7416.080012,254089.0271,0,7416.080012,20887954.39,0,0,825947265.1
0,539414759.7,0,0,0,0,0,0,0,0,6733835.965
0,0,0,0,0,0,0,0,0,0,6088036.655
0,0,0,0,0,0,0,0,0,0,10933597.39
0,0,0,0,0,0,0,0,0,0,10367644.54
0,0,0,0,0,0,0,0,0,0,9408992.599
0,0,0,0,0,0,0,0,0,0,10280240.74
0,0,0,0,0,0,0,0,0,0,11129770.36
0,0,0,0,0,0,0,0,0,0,20028995.75
0,0,0,0,0,0,0,0,0,0,32330153.61
0,907552149.8,0,0,0,0,0,111388992.1,0,0,247098488.8
0,1292382359,0,0,0,0,0,187596065.2,0,0,255087372.7
0,1438721959,0,0,0,0,0,164803979.3,0,0,241075219.2
0,252050170.1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,1301597474,0,0,0,0,0,151148009.6,0,0,0
0,1276349500,0,0,0,0,0,133536620.6,0,0,0
0,718101605.5,0,0,0,0,0,18473455.31,0,0,0
