FloodIntensity, UnmetIrrDemand, UnmetHydroDemand, UnmetRecreationDemand,x1, x2, x3,
5.1241196e+00,1.1297582e+01,1.1297582e+01,2.4604714e+00,5.9117946e-01,5.5022971e+01,1.8059470e-01
7.0309307e+00,1.0926057e+01,1.0926057e+01,1.4555937e+00,6.1413190e-01,7.5143077e+01,7.9955977e-01
1.8662473e+01,1.1468355e+01,1.1468355e+01,5.0410775e-02,5.0977281e-01,8.1391841e+01,8.7525427e-01
7.8530567e+00,1.0971865e+01,1.0971865e+01,1.1534300e+00,6.0393128e-01,7.4604845e+01,7.7812345e-01
1.5902952e+00,1.1680649e+01,1.1680649e+01,7.3059844e+00,7.0728258e-01,5.0580147e+01,5.4540075e-01
1.3066335e+01,1.1029511e+01,1.1029511e+01,2.6594681e-01,5.5585519e-01,8.2703978e+01,1.0655852e+00
7.3160891e+00,1.0935260e+01,1.0935260e+01,1.3413821e+00,6.1056489e-01,7.5155494e+01,7.9545102e-01
1.9093928e+01,1.2551830e+01,1.2551830e+01,3.8893096e-02,4.8538054e-01,7.9085345e+01,1.1183236e+00
1.9416197e+01,1.2655759e+01,1.2655759e+01,2.9487531e-02,4.8190727e-01,7.9084919e+01,1.1122385e+00
3.3708327e+00,1.1731963e+01,1.1731963e+01,3.9556581e+00,6.4149124e-01,5.4861194e+01,4.8951886e-01
1.8812137e+00,1.1591378e+01,1.1591378e+01,6.4111220e+00,6.9083220e-01,5.1538753e+01,4.9995426e-01
3.6076320e+00,1.1345636e+01,1.1345636e+01,3.3004678e+00,6.2840493e-01,5.3711436e+01,2.2694961e-01
1.0080625e+01,1.1186150e+01,1.1186150e+01,5.9207379e-01,5.6797496e-01,6.6302068e+01,2.3593007e-01
2.0682971e+00,1.1546543e+01,1.1546543e+01,6.2261910e+00,6.9147913e-01,5.2829145e+01,5.1912491e-01
4.7657946e+00,1.1709181e+01,1.1709181e+01,2.5861193e+00,5.9259621e-01,5.4878623e+01,3.4035160e-01
1.3260328e+01,1.1091415e+01,1.1091415e+01,2.4681689e-01,5.5347810e-01,8.1297030e+01,1.0448036e+00
2.1809205e+00,1.1731088e+01,1.1731088e+01,5.7981230e+00,6.7755257e-01,5.2694086e+01,5.9052657e-01
1.9265897e+00,1.1608362e+01,1.1608362e+01,6.3797365e+00,6.9215978e-01,5.1623906e+01,5.0093174e-01
1.4203300e+00,1.1334224e+01,1.1334224e+01,7.6919932e+00,7.2334588e-01,5.2074715e+01,5.1333338e-01
6.8645639e+00,1.0939138e+01,1.0939138e+01,1.5191031e+00,6.1595749e-01,7.4308922e+01,7.9796525e-01
4.4996767e+00,1.1386504e+01,1.1386504e+01,2.7544512e+00,6.0202055e-01,5.4604643e+01,2.2479479e-01
1.7632634e+01,1.1570946e+01,1.1570946e+01,5.5270241e-02,5.1419736e-01,7.8914636e+01,8.8299446e-01
1.3104148e+00,1.1233184e+01,1.1233184e+01,7.9664285e+00,7.2996424e-01,5.2081869e+01,4.6500281e-01
1.1042782e+01,1.1218713e+01,1.1218713e+01,4.0388147e-01,5.4148098e-01,6.4719334e+01,1.7413008e-01
1.9965869e+01,1.2850441e+01,1.2850441e+01,1.2999686e-02,4.7422003e-01,7.9302448e+01,1.0981558e+00
9.6450114e+00,1.1140873e+01,1.1140873e+01,6.8679490e-01,5.7245846e-01,6.6366289e+01,2.6720439e-01
5.6620445e+00,1.0853337e+01,1.0853337e+01,2.1636249e+00,6.3405509e-01,7.6822119e+01,7.5600536e-01
1.4522574e+01,1.1095312e+01,1.1095312e+01,1.7686557e-01,5.4405723e-01,8.2958819e+01,1.0658682e+00
2.3841852e+00,1.1690405e+01,1.1690405e+01,5.5051018e+00,6.7681503e-01,5.3681895e+01,5.8652772e-01
3.0731657e+00,1.2167830e+01,1.2167830e+01,4.2372900e+00,6.3036212e-01,5.1805565e+01,5.0480367e-01
1.9042067e+01,1.2536037e+01,1.2536037e+01,4.0393795e-02,4.8592816e-01,7.9069175e+01,1.1183469e+00
5.9689997e-01,1.1106291e+01,1.1106291e+01,1.1226881e+01,7.8539816e-01,5.0072596e+01,4.4811649e-01
1.9795346e+01,1.2877321e+01,1.2877321e+01,1.4592651e-02,4.7489359e-01,7.9300857e+01,1.1138383e+00
3.9509763e+00,1.1246993e+01,1.1246993e+01,3.1089924e+00,6.2006561e-01,5.3939929e+01,1.7106617e-01
1.6912898e+01,1.1361991e+01,1.1361991e+01,7.1932707e-02,5.2307629e-01,8.0996473e+01,9.3856862e-01
1.2807761e+01,1.1113561e+01,1.1113561e+01,2.8110307e-01,5.5661456e-01,7.9715020e+01,1.0111111e+00
1.8186122e+00,1.1082640e+01,1.1082640e+01,6.6374431e+00,7.1312774e-01,5.4896005e+01,3.4058481e-01
1.6738379e+00,1.1326755e+01,1.1326755e+01,7.0290592e+00,7.0910523e-01,5.2606331e+01,4.6638390e-01
3.5219669e+00,1.1819927e+01,1.1819927e+01,3.7805842e+00,6.3642338e-01,5.4794213e+01,5.0024033e-01
9.1340827e+00,1.0816849e+01,1.0816849e+01,8.5480980e-01,5.9333949e-01,1.2712124e+02,4.5902813e-01
3.4313122e+00,1.1723781e+01,1.1723781e+01,3.8762585e+00,6.4014132e-01,5.5166967e+01,4.9814637e-01
1.0684358e+01,1.1161137e+01,1.1161137e+01,5.0050032e-01,5.6360600e-01,6.7072847e+01,2.2333993e-01
1.1680763e+01,1.1088665e+01,1.1088665e+01,2.8149701e-01,5.3706882e-01,6.4710819e+01,9.9602927e-02
1.7568121e+01,1.1277317e+01,1.1277317e+01,6.3332667e-02,5.1951753e-01,8.2566409e+01,9.4468960e-01
6.4997075e+00,1.0887838e+01,1.0887838e+01,1.7009577e+00,6.2162476e-01,7.6520831e+01,8.2608586e-01
4.2110978e+00,1.1256187e+01,1.1256187e+01,2.9039820e+00,6.1510037e-01,5.4421847e+01,1.7540105e-01
6.5016644e-01,1.1129185e+01,1.1129185e+01,1.0880133e+01,7.7982291e-01,5.1965919e+01,6.1693510e-01
1.9905608e+00,1.1036750e+01,1.1036750e+01,6.2850083e+00,7.0672929e-01,5.3953585e+01,2.1900257e-01
1.1373024e+01,1.1123373e+01,1.1123373e+01,3.2178342e-01,5.3897193e-01,6.4600440e+01,1.1753047e-01
6.7419015e-01,1.0927488e+01,1.0927488e+01,1.1041414e+01,7.8539816e-01,6.0365202e+01,1.3723668e+00
1.0779411e+01,1.2484127e+01,1.2484127e+01,6.5137753e-01,5.4787660e-01,6.9324451e+01,1.0714115e+00
1.2565003e+01,1.2384979e+01,1.2384979e+01,3.2143320e-01,5.3392329e-01,7.1834600e+01,1.0507359e+00
2.1598254e+00,1.1871034e+01,1.1871034e+01,5.9259707e+00,6.9184214e-01,6.0538727e+01,1.4345073e+00
3.7428763e+00,1.2750509e+01,1.2750509e+01,3.7915413e+00,6.3651160e-01,6.1196843e+01,1.5651921e+00
8.8604022e-01,1.1029373e+01,1.1029373e+01,9.9627752e+00,7.6725155e-01,6.0973551e+01,1.5176813e+00
1.2182678e+00,1.0865362e+01,1.0865362e+01,8.7951263e+00,7.5163413e-01,6.0365332e+01,3.2743965e-01
5.3856708e+00,1.0889083e+01,1.0889083e+01,2.3103776e+00,6.3718039e-01,7.4014293e+01,7.5964380e-01
1.2338985e+00,1.1152552e+01,1.1152552e+01,8.5149541e+00,7.4322900e-01,6.0529437e+01,1.4617142e+00
1.7642125e+01,1.1119306e+01,1.1119306e+01,6.9343852e-02,5.2212351e-01,8.6054555e+01,1.0790870e+00
9.8761809e+00,1.1187565e+01,1.1187565e+01,6.7716507e-01,5.8020069e-01,7.3247647e+01,7.6277178e-01
7.5213424e+00,1.0817485e+01,1.0817485e+01,1.3046496e+00,6.1048601e-01,1.2715520e+02,1.1717923e+00
2.4852490e+00,1.1232727e+01,1.1232727e+01,5.4592432e+00,6.9260844e-01,6.3943458e+01,1.3059904e+00
7.8357816e-01,1.0930894e+01,1.0930894e+01,1.0404966e+01,7.7557200e-01,6.1182174e+01,1.3706301e+00
3.7912312e+00,1.2679236e+01,1.2679236e+01,3.7892762e+00,6.3748931e-01,6.1243783e+01,1.5707963e+00
3.8022877e+00,1.2682271e+01,1.2682271e+01,3.7775366e+00,6.3721902e-01,6.1428249e+01,1.5707963e+00
5.0835087e+00,1.1363240e+01,1.1363240e+01,2.5389038e+00,6.3520186e-01,6.9606035e+01,1.4531632e+00
1.6540461e+01,1.2349703e+01,1.2349703e+01,8.8644901e-02,5.0294449e-01,7.5132241e+01,9.7984104e-01
5.7302184e+00,1.0911791e+01,1.0911791e+01,2.0710983e+00,6.3133804e-01,7.3433826e+01,7.8620837e-01
3.8035426e+00,1.2601405e+01,1.2601405e+01,3.6212750e+00,6.3670494e-01,6.1241748e+01,1.5619300e+00
1.1167007e+01,1.1750395e+01,1.1750395e+01,5.0636913e-01,5.6094201e-01,7.2512083e+01,1.0405467e+00
6.7162776e+00,1.0817818e+01,1.0817818e+01,1.6347760e+00,6.2034275e-01,1.2595818e+02,1.1710948e+00
1.5849040e+00,1.0851726e+01,1.0851726e+01,7.6399861e+00,7.3360329e-01,6.5961974e+01,6.7661128e-01
7.3982109e-01,1.0947452e+01,1.0947452e+01,1.0654853e+01,7.7917910e-01,6.0664555e+01,1.3738416e+00
3.8037487e+00,1.2601214e+01,1.2601214e+01,3.6212907e+00,6.3670563e-01,6.1241900e+01,1.5620067e+00
1.4333242e+01,1.2282762e+01,1.2282762e+01,1.9533312e-01,5.2273522e-01,7.4796573e+01,1.1021124e+00
1.5976558e+00,1.1588202e+01,1.1588202e+01,7.0355675e+00,7.1432180e-01,6.0504168e+01,1.4559798e+00
4.0846465e+00,1.2540380e+01,1.2540380e+01,3.4119645e+00,6.3357927e-01,6.2181292e+01,1.5707963e+00
1.8506824e+00,1.1317846e+01,1.1317846e+01,6.7812969e+00,7.1288744e-01,6.1789457e+01,1.4598790e+00
1.3576487e+01,1.1714229e+01,1.1714229e+01,2.5817852e-01,5.4251374e-01,7.5323585e+01,1.0145822e+00
4.3510934e+00,1.1938461e+01,1.1938461e+01,3.2351634e+00,6.4101916e-01,6.7024903e+01,1.4228138e+00
2.6986954e+00,1.1255868e+01,1.1255868e+01,5.0693605e+00,6.8550926e-01,6.4137416e+01,1.3106315e+00
4.4902828e+00,1.1598091e+01,1.1598091e+01,3.0339135e+00,6.4224974e-01,6.8168491e+01,1.4592190e+00
1.5237762e+01,1.2127068e+01,1.2127068e+01,1.4789985e-01,5.2118604e-01,7.6034153e+01,1.0988913e+00
1.1361150e+00,1.0826623e+01,1.0826623e+01,9.3401160e+00,7.6043478e-01,1.3753784e+02,8.8036329e-01
4.2791235e+00,1.2091501e+01,1.2091501e+01,3.3609567e+00,6.4087393e-01,6.6364122e+01,1.4183907e+00
9.0277812e+00,1.1087051e+01,1.1087051e+01,8.4157392e-01,5.8994065e-01,7.3799449e+01,7.9968840e-01
3.9959493e+00,1.2148477e+01,1.2148477e+01,3.6754511e+00,6.4592068e-01,6.5163716e+01,1.4060261e+00
2.6474866e+00,1.1013383e+01,1.1013383e+01,5.2456389e+00,6.9209022e-01,7.0381723e+01,1.4940651e+00
1.9925367e+01,1.2320595e+01,1.2320595e+01,2.1008245e-02,3.8538988e-01,6.9971147e+01,3.6096104e-01
3.0149058e+00,1.1085027e+01,1.1085027e+01,4.5863531e+00,6.7971579e-01,7.0451201e+01,1.4865300e+00
8.7888562e+00,1.1067006e+01,1.1067006e+01,8.9316783e-01,5.9267008e-01,7.3606728e+01,7.6873844e-01
1.5034872e+01,1.1791445e+01,1.1791445e+01,1.9098008e-01,5.3108696e-01,7.7617833e+01,1.0719544e+00
1.1899299e+01,1.1980690e+01,1.1980690e+01,3.5693610e-01,5.4756304e-01,7.2504932e+01,1.0717377e+00
4.9052605e+00,1.1567598e+01,1.1567598e+01,2.6567556e+00,6.3519291e-01,6.8985415e+01,1.4565702e+00
1.9303188e+01,1.1030132e+01,1.1030132e+01,5.3602397e-02,5.1266969e-01,8.7185612e+01,8.0446969e-01
1.7025003e+00,1.1392464e+01,1.1392464e+01,6.9019599e+00,7.1427912e-01,6.0812063e+01,1.4096802e+00
1.4785793e+01,1.2255318e+01,1.2255318e+01,1.7885386e-01,5.2054407e-01,7.5323867e+01,1.1033868e+00
1.4502667e+01,1.2244746e+01,1.2244746e+01,1.8669576e-01,5.2269894e-01,7.4852793e+01,1.0877934e+00
6.0402089e+00,1.0818095e+01,1.0818095e+01,1.9659362e+00,6.2931886e-01,1.2612240e+02,1.1456423e+00
3.3997897e+00,1.1043924e+01,1.1043924e+01,4.1269992e+00,6.7159842e-01,7.0553064e+01,1.4205595e+00
1.7070978e+01,1.2168057e+01,1.2168057e+01,7.8765148e-02,5.0347665e-01,7.6079865e+01,9.7945905e-01
1.0917691e+00,1.0827104e+01,1.0827104e+01,9.5348516e+00,7.6343957e-01,1.4444618e+02,8.9533075e-01
1.6670339e+01,1.2310495e+01,1.2310495e+01,8.4580964e-02,5.0260206e-01,7.5235662e+01,9.6777710e-01
1.3133674e+00,1.1134031e+01,1.1134031e+01,8.2215536e+00,7.3895313e-01,6.1225394e+01,1.4163833e+00
8.0322918e+00,1.1034212e+01,1.1034212e+01,1.0914105e+00,6.0099623e-01,7.3194721e+01,7.8632570e-01
3.2610655e+00,1.1095680e+01,1.1095680e+01,4.2829712e+00,6.7389761e-01,7.0583990e+01,1.4633490e+00
3.1967755e+00,1.1140723e+01,1.1140723e+01,4.3749599e+00,6.7486676e-01,7.0475344e+01,1.4823469e+00
1.0832469e+01,1.1340953e+01,1.1340953e+01,5.5884378e-01,5.7006924e-01,7.5356347e+01,1.0535374e+00
1.9315834e+00,1.1803881e+01,1.1803881e+01,6.3411694e+00,6.9982905e-01,6.0344559e+01,1.4345131e+00
6.4399369e+00,1.0817932e+01,1.0817932e+01,1.7661683e+00,6.2394984e-01,1.2544056e+02,1.1743063e+00
1.3975022e+01,1.1829253e+01,1.1829253e+01,2.0114559e-01,5.3488923e-01,7.5132658e+01,1.0381233e+00
7.9019516e+00,1.0996182e+01,1.0996182e+01,1.1332570e+00,6.0297775e-01,7.3716483e+01,7.6581597e-01
2.0435606e+00,1.1219511e+01,1.1219511e+01,6.2936703e+00,7.0685231e-01,6.3371719e+01,1.4215555e+00
1.1806118e+01,1.2012280e+01,1.2012280e+01,3.7115693e-01,5.4791501e-01,7.2269054e+01,1.0714095e+00
1.5045671e+00,1.0823014e+01,1.0823014e+01,7.9559831e+00,7.3897175e-01,9.7978572e+01,5.7592962e-01
1.5839056e+01,1.2050860e+01,1.2050860e+01,1.2959718e-01,5.1799680e-01,7.7019253e+01,1.1049920e+00
7.0606973e-01,1.0974567e+01,1.0974567e+01,1.0888155e+01,7.8232685e-01,6.0310938e+01,1.4062332e+00
4.7717327e+00,1.1896583e+01,1.1896583e+01,2.8342271e+00,6.3377331e-01,6.8451116e+01,1.4605168e+00
1.5854067e+01,1.2068630e+01,1.2068630e+01,1.0627950e-01,5.1365049e-01,7.5546334e+01,9.8016872e-01
1.6260665e+01,1.1882464e+01,1.1882464e+01,1.0704274e-01,5.1836997e-01,7.7711771e+01,1.0729534e+00
1.5803932e+01,1.1848907e+01,1.1848907e+01,1.6288016e-01,5.2430419e-01,7.7724030e+01,1.0663270e+00
1.1355535e+01,1.2186435e+01,1.2186435e+01,4.5150174e-01,5.4743077e-01,7.1196611e+01,1.0709382e+00
1.1880693e+01,1.1963395e+01,1.1963395e+01,3.6616613e-01,5.4903174e-01,7.2717008e+01,1.0719976e+00
8.6413723e+00,1.1030143e+01,1.1030143e+01,9.2772233e-01,5.9466327e-01,7.3644778e+01,7.2044503e-01
1.6225970e+00,1.1224586e+01,1.1224586e+01,7.3946731e+00,7.2423402e-01,6.1215814e+01,1.4100335e+00
4.1670459e+00,1.1344849e+01,1.1344849e+01,3.4141323e+00,6.5252392e-01,6.7946131e+01,1.4771125e+00
1.2153537e+01,1.1733758e+01,1.1733758e+01,3.9666653e-01,5.5376710e-01,7.4897146e+01,1.0882896e+00
3.4439162e+00,1.0988809e+01,1.0988809e+01,4.0174682e+00,6.6976684e-01,6.0491190e+01,2.7655114e-01
1.5644254e+00,1.1205084e+01,1.1205084e+01,7.5428914e+00,7.2691956e-01,6.1227313e+01,1.3988280e+00
1.5275986e+01,1.2085363e+01,1.2085363e+01,1.4916565e-01,5.2149255e-01,7.6257983e+01,1.1017164e+00
6.1880799e-01,1.1071363e+01,1.1071363e+01,1.1190620e+01,7.8539816e-01,5.0220275e+01,3.9616491e-01
1.8528195e+01,1.2692084e+01,1.2692084e+01,2.1083960e-02,4.6575713e-01,7.3489369e+01,7.3390530e-01
4.2759236e+00,1.1380020e+01,1.1380020e+01,3.0346116e+00,6.4432450e-01,6.0833594e+01,6.5289644e-01
1.2153384e+00,1.0825768e+01,1.0825768e+01,8.9978922e+00,7.5518737e-01,1.3705433e+02,6.7796261e-01
1.3422280e+00,1.0848723e+01,1.0848723e+01,8.4053080e+00,7.4567476e-01,5.8646680e+01,1.1958873e-01
2.2615180e+00,1.1197982e+01,1.1197982e+01,5.7271139e+00,6.9777225e-01,5.9664660e+01,7.8340473e-01
4.6236383e+00,1.1308835e+01,1.1308835e+01,2.7963262e+00,6.4132530e-01,6.2313896e+01,6.4421411e-01
3.3197962e+00,1.1633225e+01,1.1633225e+01,4.1534886e+00,6.5570323e-01,5.7396373e+01,6.7399704e-01
4.9582477e+00,1.1957701e+01,1.1957701e+01,2.4034201e+00,6.2134371e-01,6.2028474e+01,9.5756039e-01
2.6125941e+00,1.1341322e+01,1.1341322e+01,5.1367930e+00,6.8521049e-01,5.9318370e+01,8.0806749e-01
1.8347393e+01,1.2650511e+01,1.2650511e+01,2.9384300e-02,4.7145215e-01,7.2978199e+01,6.9444189e-01
1.2829696e+01,1.1731396e+01,1.1731396e+01,1.7870075e-01,5.2938156e-01,6.9079678e+01,5.6654297e-01
3.8081596e+00,1.2128421e+01,1.2128421e+01,3.4730559e+00,6.3820205e-01,5.8968623e+01,9.4130352e-01
2.5134629e+00,1.1941023e+01,1.1941023e+01,5.4440064e+00,6.7171419e-01,5.3893095e+01,6.8985012e-01
1.4329181e+00,1.0881785e+01,1.0881785e+01,7.9986325e+00,7.3891933e-01,5.7798977e+01,1.8946877e-01
1.3074002e+01,1.1670435e+01,1.1670435e+01,2.0098270e-01,5.3263332e-01,7.0119006e+01,5.8321410e-01
1.2724687e+00,1.0990304e+01,1.0990304e+01,8.2832506e+00,7.4185345e-01,5.6841564e+01,4.9507993e-01
9.7055565e+00,1.2197412e+01,1.2197412e+01,6.1361868e-01,5.5006153e-01,6.5930953e+01,7.9446108e-01
7.6035707e-01,1.1027666e+01,1.1027666e+01,1.0509553e+01,7.7548214e-01,5.0990344e+01,3.1677837e-01
1.9854121e+01,1.1999373e+01,1.1999373e+01,2.3836900e-02,4.8383201e-01,7.7860405e+01,7.8656922e-01
5.7423680e+00,1.2053712e+01,1.2053712e+01,1.9678355e+00,6.0698231e-01,6.2570231e+01,9.3326547e-01
1.8142236e+01,1.2378019e+01,1.2378019e+01,3.2038723e-02,4.7613531e-01,7.3259647e+01,6.8504554e-01
1.9478826e+01,1.2483274e+01,1.2483274e+01,1.2816233e-02,4.6802096e-01,7.4610633e+01,6.9773069e-01
1.5631664e+01,1.2402938e+01,1.2402938e+01,7.1504046e-02,4.9432357e-01,7.1031586e+01,7.0987961e-01
9.8992242e+00,1.2250853e+01,1.2250853e+01,5.8024990e-01,5.4740442e-01,6.5975423e+01,7.9423530e-01
1.8518415e+00,1.0911422e+01,1.0911422e+01,6.8439003e+00,7.1928811e-01,5.4662778e+01,1.0807278e-01
1.8879713e+01,1.2436759e+01,1.2436759e+01,2.1156949e-02,4.7047772e-01,7.3814452e+01,6.8663297e-01
1.4673045e+01,1.2321049e+01,1.2321049e+01,9.7736793e-02,5.0367336e-01,7.0311768e+01,7.1470190e-01
9.0926884e+00,1.2083517e+01,1.2083517e+01,7.5862155e-01,5.6142868e-01,6.5592301e+01,7.9918321e-01
8.2218392e+00,1.1408166e+01,1.1408166e+01,1.0693912e+00,5.8842061e-01,6.6850994e+01,6.4760811e-01
1.6282671e+01,1.1863863e+01,1.1863863e+01,6.3067098e-02,5.0574558e-01,7.3562402e+01,6.8870242e-01
2.9640669e+00,1.1476677e+01,1.1476677e+01,4.5960851e+00,6.7326814e-01,5.8775454e+01,7.9987600e-01
6.1199664e+00,1.1316947e+01,1.1316947e+01,1.8070754e+00,6.1979116e-01,6.8356575e+01,9.6249020e-01
1.2790841e+01,1.1788188e+01,1.1788188e+01,1.8077309e-01,5.2769868e-01,6.8983803e+01,5.8188221e-01
9.7677722e+00,1.1511554e+01,1.1511554e+01,6.9861856e-01,5.7565483e-01,7.0096062e+01,8.3642672e-01
1.7568460e+01,1.2604876e+01,1.2604876e+01,3.6345411e-02,4.7116491e-01,7.2023736e+01,6.9280804e-01
1.9106268e+01,1.2527750e+01,1.2527750e+01,1.5744944e-02,4.6639544e-01,7.3847397e+01,6.8363391e-01
8.8231938e-01,1.1083650e+01,1.1083650e+01,9.8385858e+00,7.6349237e-01,5.0287655e+01,3.0655744e-01
7.8405104e-01,1.1151451e+01,1.1151451e+01,1.0146737e+01,7.6753953e-01,5.0568043e+01,4.4932695e-01
6.9555791e+00,1.1552091e+01,1.1552091e+01,1.4564576e+00,6.0592452e-01,6.8323709e+01,1.0154948e+00
2.0985477e+00,1.1242020e+01,1.1242020e+01,6.0169862e+00,7.0205136e-01,5.8736900e+01,7.8872377e-01
9.9132562e-01,1.1100596e+01,1.1100596e+01,9.2769013e+00,7.5529351e-01,5.2594264e+01,4.4690905e-01
1.3347326e+01,1.1852510e+01,1.1852510e+01,1.3515630e-01,5.1966538e-01,6.9213605e+01,5.7701966e-01
1.1627769e+01,1.2154194e+01,1.2154194e+01,2.7306794e-01,5.2610328e-01,6.6377729e+01,5.8925057e-01
1.4132945e+01,1.1967658e+01,1.1967658e+01,1.2182985e-01,5.1940427e-01,7.0973434e+01,7.0382406e-01
9.9525189e+00,1.1753065e+01,1.1753065e+01,5.8326944e-01,5.5528093e-01,6.6259728e+01,6.2300826e-01
1.4295575e+01,1.2040916e+01,1.2040916e+01,1.0652602e-01,5.1498431e-01,7.0983280e+01,7.0403123e-01
1.5580186e+01,1.2619361e+01,1.2619361e+01,7.5167734e-02,4.9035893e-01,7.0593426e+01,7.1746376e-01
1.6765644e+01,1.1982972e+01,1.1982972e+01,5.6043599e-02,4.9979020e-01,7.3656572e+01,6.9192178e-01
1.0122047e+01,1.2288784e+01,1.2288784e+01,5.5754340e-01,5.4374788e-01,6.6160825e+01,7.9310519e-01
2.1342540e+00,1.1166837e+01,1.1166837e+01,5.9589025e+00,7.0219221e-01,5.9654813e+01,7.8319756e-01
2.8500611e+00,1.1432098e+01,1.1432098e+01,4.7560940e+00,6.7625280e-01,5.7900616e+01,7.0400487e-01
5.4328870e+00,1.2018709e+01,1.2018709e+01,2.1227589e+00,6.1339330e-01,6.2305732e+01,9.3548401e-01
7.3895860e+00,1.1825291e+01,1.1825291e+01,1.2341991e+00,5.9088462e-01,6.5410074e+01,8.7856066e-01
1.8603632e+01,1.2548429e+01,1.2548429e+01,2.4522927e-02,4.7137006e-01,7.3578141e+01,6.9300730e-01
1.9915219e+00,1.1119525e+01,1.1119525e+01,6.2922661e+00,7.0798581e-01,5.7023571e+01,4.9465922e-01
1.6162129e+00,1.0939079e+01,1.0939079e+01,7.3723930e+00,7.2791332e-01,5.5040802e+01,1.7601355e-01
5.2641080e+00,1.2016995e+01,1.2016995e+01,2.2212790e+00,6.1511148e-01,6.2028390e+01,9.3686221e-01
9.4669585e+00,1.2472654e+01,1.2472654e+01,7.2987750e-01,5.4496682e-01,6.4859654e+01,7.9258231e-01
2.7759643e+00,1.1455763e+01,1.1455763e+01,4.8327030e+00,6.7591676e-01,5.6938281e+01,6.6213356e-01
2.2000894e+00,1.1265955e+01,1.1265955e+01,5.8309739e+00,6.9838832e-01,5.8711283e+01,7.8564034e-01
1.7088824e+01,1.1921358e+01,1.1921358e+01,5.1642864e-02,4.9941597e-01,7.4217294e+01,6.9803509e-01
6.8670065e-01,1.0969917e+01,1.0969917e+01,1.1085513e+01,7.8539816e-01,5.1041843e+01,2.5066233e-01
1.1606062e+01,1.2194599e+01,1.2194599e+01,3.3032957e-01,5.3506524e-01,6.8535043e+01,7.9949157e-01
2.3499161e+00,1.1293365e+01,1.1293365e+01,5.5777749e+00,6.9343054e-01,5.8889358e+01,7.8973473e-01
1.9294569e+00,1.1148075e+01,1.1148075e+01,6.3995962e+00,7.0965506e-01,5.9184125e+01,7.8301960e-01
3.3893534e+00,1.1600145e+01,1.1600145e+01,4.0065428e+00,6.5521094e-01,5.7690757e+01,6.7199257e-01
1.6861750e+00,1.0956159e+01,1.0956159e+01,7.1118730e+00,7.2376746e-01,5.9296527e+01,4.9070548e-01
